message_key	topic_id	evidence_chunk_count	spans
1607612882:6312	88	2	"[{""chunk_id"":1,""start_char"":278,""end_char"":579,""source_start_char"":277,""source_end_char"":578},{""chunk_id"":5,""start_char"":1173,""end_char"":1437,""source_start_char"":1168,""source_end_char"":1432}]"
1607612882:6351	8	2	"[{""chunk_id"":1,""start_char"":0,""end_char"":547,""source_start_char"":39,""source_end_char"":586},{""chunk_id"":4,""start_char"":914,""end_char"":1493,""source_start_char"":950,""source_end_char"":1529}]"
1607612882:6351	47	1	"[{""chunk_id"":5,""start_char"":1495,""end_char"":1549,""source_start_char"":1530,""source_end_char"":1584}]"
1607612882:6351	169	1	"[{""chunk_id"":2,""start_char"":549,""end_char"":636,""source_start_char"":587,""source_end_char"":674}]"
1607612882:6353	8	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":264,""source_start_char"":0,""source_end_char"":264}]"
1607612882:6382	3	1	"[{""chunk_id"":4,""start_char"":942,""end_char"":1071,""source_start_char"":963,""source_end_char"":1092}]"
1607612882:6382	8	1	"[{""chunk_id"":3,""start_char"":761,""end_char"":940,""source_start_char"":783,""source_end_char"":962}]"
1607612882:6425	3	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":32,""source_start_char"":0,""source_end_char"":32}]"
1607612882:6425	8	1	"[{""chunk_id"":1,""start_char"":34,""end_char"":342,""source_start_char"":33,""source_end_char"":341}]"
1607612882:6425	129	1	"[{""chunk_id"":2,""start_char"":344,""end_char"":380,""source_start_char"":342,""source_end_char"":378}]"
1607612882:6485	70	1	"[{""chunk_id"":1,""start_char"":176,""end_char"":342,""source_start_char"":175,""source_end_char"":341}]"
1607612882:6696	251	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":48,""source_start_char"":0,""source_end_char"":48}]"
1607612882:6802	2	1	"[{""chunk_id"":1,""start_char"":690,""end_char"":981,""source_start_char"":689,""source_end_char"":980}]"
1607612882:6867	54	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":333,""source_start_char"":0,""source_end_char"":333}]"
1607612882:6872	8	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":315,""source_start_char"":0,""source_end_char"":315}]"
1607612882:6876	8	1	"[{""chunk_id"":1,""start_char"":420,""end_char"":675,""source_start_char"":419,""source_end_char"":674}]"
1607612882:6876	100	1	"[{""chunk_id"":2,""start_char"":677,""end_char"":748,""source_start_char"":675,""source_end_char"":746}]"
1607612882:6950	3	1	"[{""chunk_id"":2,""start_char"":3252,""end_char"":4344,""source_start_char"":3250,""source_end_char"":4342}]"
1607612882:6955	8	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":419,""source_start_char"":0,""source_end_char"":419}]"
1607612882:7140	1	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":525,""source_start_char"":0,""source_end_char"":525},{""chunk_id"":1,""start_char"":527,""end_char"":719,""source_start_char"":526,""source_end_char"":718},{""chunk_id"":2,""start_char"":721,""end_char"":914,""source_start_char"":719,""source_end_char"":912}]"
1607612882:7169	8	6	"[{""chunk_id"":0,""start_char"":0,""end_char"":913,""source_start_char"":0,""source_end_char"":912},{""chunk_id"":1,""start_char"":915,""end_char"":2184,""source_start_char"":913,""source_end_char"":2182},{""chunk_id"":2,""start_char"":2186,""end_char"":2882,""source_start_char"":2182,""source_end_char"":2878},{""chunk_id"":3,""start_char"":2884,""end_char"":3154,""source_start_char"":2879,""source_end_char"":3149},{""chunk_id"":4,""start_char"":3156,""end_char"":4049,""source_start_char"":3150,""source_end_char"":4043},{""chunk_id"":5,""start_char"":4051,""end_char"":4251,""source_start_char"":4044,""source_end_char"":4244}]"
1607612882:7221	4	1	"[{""chunk_id"":7,""start_char"":2201,""end_char"":2403,""source_start_char"":2194,""source_end_char"":2396}]"
1607612882:7221	8	5	"[{""chunk_id"":0,""start_char"":0,""end_char"":875,""source_start_char"":0,""source_end_char"":875},{""chunk_id"":3,""start_char"":1000,""end_char"":1119,""source_start_char"":997,""source_end_char"":1116},{""chunk_id"":4,""start_char"":1121,""end_char"":1355,""source_start_char"":1117,""source_end_char"":1351},{""chunk_id"":5,""start_char"":1357,""end_char"":1459,""source_start_char"":1352,""source_end_char"":1454},{""chunk_id"":6,""start_char"":1461,""end_char"":2199,""source_start_char"":1455,""source_end_char"":2193}]"
1607612882:7221	43	1	"[{""chunk_id"":2,""start_char"":923,""end_char"":998,""source_start_char"":921,""source_end_char"":996}]"
1607612882:7221	47	1	"[{""chunk_id"":1,""start_char"":877,""end_char"":921,""source_start_char"":876,""source_end_char"":920}]"
1607612882:7293	4	2	"[{""chunk_id"":1,""start_char"":0,""end_char"":876,""source_start_char"":2,""source_end_char"":878},{""chunk_id"":2,""start_char"":878,""end_char"":1027,""source_start_char"":879,""source_end_char"":1028}]"
1607612882:7293	90	1	"[{""chunk_id"":5,""start_char"":2274,""end_char"":3110,""source_start_char"":2271,""source_end_char"":3107}]"
1607612882:7316	37	1	"[{""chunk_id"":4,""start_char"":1851,""end_char"":2438,""source_start_char"":1894,""source_end_char"":2481}]"
1607612882:7316	65	1	"[{""chunk_id"":7,""start_char"":2793,""end_char"":2877,""source_start_char"":2833,""source_end_char"":2917}]"
1607612882:7316	68	1	"[{""chunk_id"":10,""start_char"":2918,""end_char"":3179,""source_start_char"":2971,""source_end_char"":3231}]"
1607612882:7395	4	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":304,""source_start_char"":0,""source_end_char"":304}]"
1607612882:7439	8	3	"[{""chunk_id"":0,""start_char"":0,""end_char"":728,""source_start_char"":0,""source_end_char"":728},{""chunk_id"":2,""start_char"":730,""end_char"":793,""source_start_char"":732,""source_end_char"":795},{""chunk_id"":4,""start_char"":836,""end_char"":1223,""source_start_char"":836,""source_end_char"":1223}]"
1607612882:7537	8	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":385,""source_start_char"":0,""source_end_char"":385}]"
1607612882:7537	168	1	"[{""chunk_id"":1,""start_char"":387,""end_char"":462,""source_start_char"":386,""source_end_char"":460}]"
1607612882:7721	13	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":837,""source_start_char"":0,""source_end_char"":837}]"
1607612882:7721	49	1	"[{""chunk_id"":1,""start_char"":839,""end_char"":988,""source_start_char"":838,""source_end_char"":987}]"
1607612882:7786	8	1	"[{""chunk_id"":1,""start_char"":38,""end_char"":276,""source_start_char"":37,""source_end_char"":275}]"
1607612882:7786	47	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":36,""source_start_char"":0,""source_end_char"":36}]"
1607612882:7870	8	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":367,""source_start_char"":0,""source_end_char"":367}]"
1607612882:7889	8	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":119,""source_start_char"":0,""source_end_char"":119},{""chunk_id"":1,""start_char"":121,""end_char"":264,""source_start_char"":120,""source_end_char"":263}]"
1607612882:8086	0	1	"[{""chunk_id"":20,""start_char"":1962,""end_char"":2064,""source_start_char"":2039,""source_end_char"":2141}]"
1607612882:8086	1	1	"[{""chunk_id"":17,""start_char"":1422,""end_char"":1561,""source_start_char"":1502,""source_end_char"":1641}]"
1607612882:8086	24	1	"[{""chunk_id"":6,""start_char"":804,""end_char"":912,""source_start_char"":830,""source_end_char"":938}]"
1607612882:8086	32	1	"[{""chunk_id"":30,""start_char"":2847,""end_char"":2930,""source_start_char"":2914,""source_end_char"":2997}]"
1607612882:8086	33	1	"[{""chunk_id"":29,""start_char"":2728,""end_char"":2845,""source_start_char"":2796,""source_end_char"":2913}]"
1607612882:8086	62	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":84,""source_start_char"":0,""source_end_char"":84}]"
1607612882:8086	70	1	"[{""chunk_id"":31,""start_char"":2932,""end_char"":2975,""source_start_char"":2998,""source_end_char"":3041}]"
1607612882:8086	73	2	"[{""chunk_id"":16,""start_char"":1375,""end_char"":1420,""source_start_char"":1456,""source_end_char"":1501},{""chunk_id"":38,""start_char"":3271,""end_char"":3410,""source_start_char"":3361,""source_end_char"":3500}]"
1607612882:8086	82	1	"[{""chunk_id"":10,""start_char"":1060,""end_char"":1116,""source_start_char"":1101,""source_end_char"":1157}]"
1607612882:8086	281	2	"[{""chunk_id"":13,""start_char"":1164,""end_char"":1289,""source_start_char"":1220,""source_end_char"":1345},{""chunk_id"":18,""start_char"":1563,""end_char"":1642,""source_start_char"":1642,""source_end_char"":1721}]"
1607612882:8087	57	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":69,""source_start_char"":0,""source_end_char"":69}]"
1607612882:8178	215	1	"[{""chunk_id"":2,""start_char"":1297,""end_char"":1371,""source_start_char"":1292,""source_end_char"":1366}]"
1607612882:8200	33	1	"[{""chunk_id"":5,""start_char"":645,""end_char"":838,""source_start_char"":640,""source_end_char"":833}]"
1607612882:8200	37	1	"[{""chunk_id"":7,""start_char"":1667,""end_char"":1895,""source_start_char"":1660,""source_end_char"":1888}]"
1607612882:8200	49	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":208,""source_start_char"":0,""source_end_char"":208}]"
1607612882:8200	75	2	"[{""chunk_id"":2,""start_char"":273,""end_char"":403,""source_start_char"":271,""source_end_char"":401},{""chunk_id"":10,""start_char"":2769,""end_char"":2891,""source_start_char"":2759,""source_end_char"":2881}]"
1607612882:8328	265	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":102,""source_start_char"":0,""source_end_char"":102}]"
1607612882:8359	13	1	"[{""chunk_id"":3,""start_char"":2147,""end_char"":2298,""source_start_char"":2143,""source_end_char"":2294}]"
1607612882:8359	22	1	"[{""chunk_id"":1,""start_char"":607,""end_char"":1421,""source_start_char"":606,""source_end_char"":1420}]"
1607612882:8359	49	2	"[{""chunk_id"":4,""start_char"":2300,""end_char"":2466,""source_start_char"":2294,""source_end_char"":2460},{""chunk_id"":7,""start_char"":2881,""end_char"":2971,""source_start_char"":2869,""source_end_char"":2959}]"
1607612882:8359	74	1	"[{""chunk_id"":5,""start_char"":2468,""end_char"":2498,""source_start_char"":2460,""source_end_char"":2490}]"
1607612882:8359	80	2	"[{""chunk_id"":0,""start_char"":0,""end_char"":605,""source_start_char"":0,""source_end_char"":605},{""chunk_id"":2,""start_char"":1423,""end_char"":2145,""source_start_char"":1421,""source_end_char"":2142}]"
1607612882:8610	0	1	"[{""chunk_id"":2,""start_char"":443,""end_char"":915,""source_start_char"":440,""source_end_char"":912}]"
1607612882:8610	1	3	"[{""chunk_id"":12,""start_char"":1684,""end_char"":1795,""source_start_char"":1689,""source_end_char"":1800},{""chunk_id"":17,""start_char"":2053,""end_char"":2108,""source_start_char"":2074,""source_end_char"":2129},{""chunk_id"":26,""start_char"":2811,""end_char"":2909,""source_start_char"":2840,""source_end_char"":2938}]"
1607612882:8610	6	1	"[{""chunk_id"":1,""start_char"":94,""end_char"":441,""source_start_char"":92,""source_end_char"":439}]"
1607612882:8610	7	2	"[{""chunk_id"":18,""start_char"":2110,""end_char"":2285,""source_start_char"":2130,""source_end_char"":2305},{""chunk_id"":23,""start_char"":2663,""end_char"":2714,""source_start_char"":2678,""source_end_char"":2729}]"
1607612882:8610	8	1	"[{""chunk_id"":3,""start_char"":917,""end_char"":1026,""source_start_char"":913,""source_end_char"":1022}]"
1607612882:8610	11	1	"[{""chunk_id"":27,""start_char"":2911,""end_char"":2976,""source_start_char"":2939,""source_end_char"":3004}]"
1607612882:8610	51	1	"[{""chunk_id"":19,""start_char"":2287,""end_char"":2396,""source_start_char"":2306,""source_end_char"":2415}]"
1607612882:8610	53	1	"[{""chunk_id"":4,""start_char"":1028,""end_char"":1107,""source_start_char"":1023,""source_end_char"":1102}]"
1607612882:8610	59	1	"[{""chunk_id"":28,""start_char"":2978,""end_char"":3043,""source_start_char"":3005,""source_end_char"":3070}]"
1607612882:8610	62	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":92,""source_start_char"":0,""source_end_char"":92}]"
1607612882:8610	65	3	"[{""chunk_id"":6,""start_char"":1109,""end_char"":1190,""source_start_char"":1121,""source_end_char"":1202},{""chunk_id"":7,""start_char"":1192,""end_char"":1290,""source_start_char"":1203,""source_end_char"":1301},{""chunk_id"":32,""start_char"":3370,""end_char"":3454,""source_start_char"":3393,""source_end_char"":3477}]"
1607612882:8610	83	1	"[{""chunk_id"":31,""start_char"":3299,""end_char"":3368,""source_start_char"":3323,""source_end_char"":3392}]"
1607612882:8610	107	1	"[{""chunk_id"":8,""start_char"":1292,""end_char"":1427,""source_start_char"":1302,""source_end_char"":1437}]"
1607612882:8610	121	1	"[{""chunk_id"":9,""start_char"":1429,""end_char"":1500,""source_start_char"":1438,""source_end_char"":1509}]"
1607612882:8610	126	1	"[{""chunk_id"":15,""start_char"":1884,""end_char"":1968,""source_start_char"":1907,""source_end_char"":1991}]"
1607612882:8610	139	1	"[{""chunk_id"":30,""start_char"":3220,""end_char"":3297,""source_start_char"":3245,""source_end_char"":3322}]"
1607612882:8610	217	1	"[{""chunk_id"":11,""start_char"":1613,""end_char"":1682,""source_start_char"":1620,""source_end_char"":1689}]"
1607612882:8610	218	1	"[{""chunk_id"":25,""start_char"":2716,""end_char"":2809,""source_start_char"":2746,""source_end_char"":2839}]"
1607612882:8610	277	1	"[{""chunk_id"":13,""start_char"":1797,""end_char"":1882,""source_start_char"":1801,""source_end_char"":1886}]"
1607612882:8625	200	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":190,""source_start_char"":0,""source_end_char"":190}]"
1607612882:8685	24	1	"[{""chunk_id"":1,""start_char"":902,""end_char"":1341,""source_start_char"":901,""source_end_char"":1340}]"
1607612882:8926	18	3	"[{""chunk_id"":1,""start_char"":743,""end_char"":1155,""source_start_char"":740,""source_end_char"":1152},{""chunk_id"":4,""start_char"":1546,""end_char"":1913,""source_start_char"":1551,""source_end_char"":1918},{""chunk_id"":5,""start_char"":1915,""end_char"":2047,""source_start_char"":1919,""source_end_char"":2051}]"
1607612882:8926	42	1	"[{""chunk_id"":3,""start_char"":1157,""end_char"":1544,""source_start_char"":1164,""source_end_char"":1551}]"
1607612882:8928	0	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":939,""source_start_char"":0,""source_end_char"":935}]"
1607612882:8928	1	2	"[{""chunk_id"":6,""start_char"":2355,""end_char"":2458,""source_start_char"":2338,""source_end_char"":2441},{""chunk_id"":7,""start_char"":2460,""end_char"":2612,""source_start_char"":2442,""source_end_char"":2594}]"
1607612882:8928	7	1	"[{""chunk_id"":4,""start_char"":2139,""end_char"":2264,""source_start_char"":2126,""source_end_char"":2251}]"
1607612882:9022	1	1	"[{""chunk_id"":8,""start_char"":1132,""end_char"":1225,""source_start_char"":1136,""source_end_char"":1229}]"
1607612882:9022	12	1	"[{""chunk_id"":6,""start_char"":851,""end_char"":1063,""source_start_char"":857,""source_end_char"":1069}]"
1607612882:9022	232	1	"[{""chunk_id"":7,""start_char"":1065,""end_char"":1130,""source_start_char"":1070,""source_end_char"":1135}]"
1607612882:9030	63	1	"[{""chunk_id"":10,""start_char"":3598,""end_char"":3734,""source_start_char"":3588,""source_end_char"":3724}]"
1607612882:9030	90	1	"[{""chunk_id"":1,""start_char"":127,""end_char"":224,""source_start_char"":126,""source_end_char"":223}]"
1607612882:9044	74	1	"[{""chunk_id"":4,""start_char"":668,""end_char"":703,""source_start_char"":664,""source_end_char"":699}]"
1607612882:9044	76	1	"[{""chunk_id"":1,""start_char"":481,""end_char"":575,""source_start_char"":480,""source_end_char"":574}]"
1607612882:9044	129	1	"[{""chunk_id"":6,""start_char"":705,""end_char"":746,""source_start_char"":722,""source_end_char"":763}]"
1607612882:9044	143	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":479,""source_start_char"":0,""source_end_char"":479}]"
1607612882:9044	190	1	"[{""chunk_id"":2,""start_char"":577,""end_char"":605,""source_start_char"":575,""source_end_char"":603}]"
1607612882:9044	265	1	"[{""chunk_id"":9,""start_char"":863,""end_char"":939,""source_start_char"":877,""source_end_char"":953}]"
1607612882:9060	1	2	"[{""chunk_id"":3,""start_char"":356,""end_char"":438,""source_start_char"":353,""source_end_char"":435},{""chunk_id"":11,""start_char"":1600,""end_char"":1868,""source_start_char"":1589,""source_end_char"":1857}]"
1607612882:9060	7	1	"[{""chunk_id"":6,""start_char"":1232,""end_char"":1295,""source_start_char"":1226,""source_end_char"":1289}]"
1607612882:9060	32	1	"[{""chunk_id"":0,""start_char"":0,""end_char"":86,""source_start_char"":0,""source_end_char"":86}]"
1607612882:9060	37	1	"[{""chunk_id"":2,""start_char"":187,""end_char"":354,""source_start_char"":185,""source_end_char"":352}]"
1607612882:9060	51	1	"[{""chunk_id"":13,""start_char"":1957,""end_char"":2056,""source_start_char"":1944,""source_end_char"":2043}]"
1607612882:9060	167	1	"[{""chunk_id"":1,""start_char"":88,""end_char"":185,""source_start_char"":87,""source_end_char"":184}]"
1607612882:9060	259	1	"[{""chunk_id"":14,""start_char"":2058,""end_char"":2139,""source_start_char"":2044,""source_end_char"":2125}]"
